START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,RIDER_GENDER,TIME_OF_DAY,AREA_SAFETY_SCORE,PICKUP_AREA,DROPOFF_AREA,INCIDENT_REPORT,RIDE_TYPE
2023-01-14 13:00:00,2023-01-14 13:30:00,Business,Location_A,Location_C,4.45,Meal/Entertainment,Female,Evening,4.050032636592501,Downtown,Downtown,Yes,Solo
2023-01-14 14:00:00,2023-01-14 14:30:00,Personal,Location_C,Location_B,5.88,Customer Visit,Female,Night,3.550193488900392,City Outskirts,City Outskirts,Yes,Shared
2023-01-14 15:00:00,2023-01-14 15:30:00,Personal,Location_B,Location_D,3.39,Customer Visit,Female,Night,2.9945640383275807,Suburbs,Downtown,No,Solo
2023-01-14 16:00:00,2023-01-14 16:30:00,Personal,Location_C,Location_C,10.79,Meal/Entertainment,Male,Night,6.274887605214378,Suburbs,City Outskirts,Yes,Shared
2023-01-14 17:00:00,2023-01-14 17:30:00,Personal,Location_C,Location_A,17.86,Customer Visit,Female,Afternoon,7.180622433802689,City Outskirts,Suburbs,No,Shared
2023-01-14 18:00:00,2023-01-14 18:30:00,Business,Location_A,Location_B,20.0,Meal/Entertainment,Male,Afternoon,8.124069374913702,Suburbs,City Outskirts,No,Shared
2023-01-14 19:00:00,2023-01-14 19:30:00,Business,Location_C,Location_B,13.32,Airport,Male,Morning,2.6703065639370394,City Outskirts,City Outskirts,Yes,Shared
2023-01-14 20:00:00,2023-01-14 20:30:00,Personal,Location_D,Location_D,14.57,Meeting,Male,Evening,7.5011481960134665,City Outskirts,City Outskirts,Yes,Solo
2023-01-14 21:00:00,2023-01-14 21:30:00,Business,Location_A,Location_D,8.58,Errand/Supplies,Female,Afternoon,9.10872692532061,Downtown,Suburbs,Yes,Solo
2023-01-14 22:00:00,2023-01-14 22:30:00,Business,Location_A,Location_B,16.29,Airport,Male,Night,4.039358044396648,City Outskirts,City Outskirts,No,Shared
2023-01-14 23:00:00,2023-01-14 23:30:00,Business,Location_D,Location_B,18.91,Airport,Male,Night,6.921773780124324,Suburbs,Downtown,No,Solo
2023-01-15 00:00:00,2023-01-15 00:30:00,Business,Location_A,Location_A,24.52,Meeting,Female,Morning,5.94872111244456,Suburbs,Suburbs,No,Shared
2023-01-15 01:00:00,2023-01-15 01:30:00,Personal,Location_B,Location_A,1.01,Errand/Supplies,Female,Morning,8.996892592250287,City Outskirts,Downtown,Yes,Solo
2023-01-15 02:00:00,2023-01-15 02:30:00,Business,Location_C,Location_A,14.69,Customer Visit,Male,Afternoon,5.525380556951621,City Outskirts,City Outskirts,Yes,Solo
2023-01-15 03:00:00,2023-01-15 03:30:00,Business,Location_B,Location_C,3.7,Meeting,Female,Night,2.442927927145997,City Outskirts,Downtown,Yes,Shared
2023-01-15 04:00:00,2023-01-15 04:30:00,Personal,Location_A,Location_A,5.31,Airport,Female,Night,2.4121779589640244,Suburbs,City Outskirts,No,Solo
2023-01-15 05:00:00,2023-01-15 05:30:00,Business,Location_B,Location_D,10.4,Meeting,Male,Evening,5.186016914007627,City Outskirts,Suburbs,Yes,Solo
2023-01-15 06:00:00,2023-01-15 06:30:00,Business,Location_B,Location_A,11.74,Customer Visit,Male,Evening,7.8222423865196635,Downtown,Suburbs,Yes,Shared
2023-01-15 07:00:00,2023-01-15 07:30:00,Personal,Location_A,Location_C,23.0,Airport,Male,Morning,2.38500673647189,City Outskirts,Suburbs,No,Shared
2023-01-15 08:00:00,2023-01-15 08:30:00,Personal,Location_D,Location_D,1.75,Airport,Female,Morning,4.23416013476735,Downtown,City Outskirts,Yes,Shared
2023-01-15 09:00:00,2023-01-15 09:30:00,Business,Location_C,Location_A,16.49,Meal/Entertainment,Male,Morning,7.602097008302467,Suburbs,City Outskirts,No,Solo
2023-01-15 10:00:00,2023-01-15 10:30:00,Business,Location_B,Location_A,18.88,Airport,Male,Night,4.448632569610794,Downtown,Suburbs,Yes,Shared
2023-01-15 11:00:00,2023-01-15 11:30:00,Business,Location_C,Location_B,14.1,Errand/Supplies,Male,Night,3.78026557567817,Downtown,City Outskirts,Yes,Shared
2023-01-15 12:00:00,2023-01-15 12:30:00,Personal,Location_C,Location_B,13.7,Meeting,Male,Morning,7.037366454337759,Suburbs,City Outskirts,Yes,Shared
2023-01-15 13:00:00,2023-01-15 13:30:00,Personal,Location_A,Location_A,23.68,Customer Visit,Female,Afternoon,5.557214463984912,Suburbs,City Outskirts,Yes,Shared
2023-01-15 14:00:00,2023-01-15 14:30:00,Personal,Location_A,Location_D,9.28,Airport,Male,Morning,8.668109953587686,Downtown,Downtown,Yes,Shared
2023-01-15 15:00:00,2023-01-15 15:30:00,Personal,Location_C,Location_A,12.44,Meeting,Male,Night,4.403029997034388,Suburbs,City Outskirts,No,Shared
2023-01-15 16:00:00,2023-01-15 16:30:00,Business,Location_A,Location_A,7.11,Errand/Supplies,Male,Morning,7.306947762733777,City Outskirts,Downtown,Yes,Solo
2023-01-15 17:00:00,2023-01-15 17:30:00,Personal,Location_A,Location_C,18.62,Errand/Supplies,Male,Evening,2.2556928683163715,Downtown,Downtown,No,Shared
2023-01-15 18:00:00,2023-01-15 18:30:00,Personal,Location_C,Location_B,15.47,Customer Visit,Female,Evening,8.21435927828904,City Outskirts,Suburbs,Yes,Shared
2023-01-15 19:00:00,2023-01-15 19:30:00,Personal,Location_B,Location_B,21.23,Meeting,Male,Night,9.728901475287893,Suburbs,Suburbs,No,Shared
2023-01-15 20:00:00,2023-01-15 20:30:00,Business,Location_C,Location_A,23.6,Airport,Female,Evening,7.880882569573398,Downtown,City Outskirts,No,Solo
2023-01-15 21:00:00,2023-01-15 21:30:00,Personal,Location_A,Location_D,2.26,Meal/Entertainment,Male,Evening,8.485808048985163,Suburbs,Downtown,Yes,Shared
2023-01-15 22:00:00,2023-01-15 22:30:00,Business,Location_C,Location_D,13.68,Meal/Entertainment,Female,Afternoon,5.6850943492191,Downtown,City Outskirts,Yes,Solo
2023-01-15 23:00:00,2023-01-15 23:30:00,Personal,Location_C,Location_B,16.38,Errand/Supplies,Female,Night,2.60273375886657,Downtown,Suburbs,No,Shared
2023-01-16 00:00:00,2023-01-16 00:30:00,Business,Location_D,Location_B,3.75,Meeting,Female,Evening,2.363497833507524,City Outskirts,Suburbs,Yes,Shared
2023-01-16 01:00:00,2023-01-16 01:30:00,Personal,Location_B,Location_D,4.74,Customer Visit,Male,Morning,4.511173731118888,Suburbs,Downtown,No,Solo
2023-01-16 02:00:00,2023-01-16 02:30:00,Personal,Location_B,Location_A,5.65,Meeting,Male,Afternoon,8.645090866142773,City Outskirts,City Outskirts,No,Shared
2023-01-16 03:00:00,2023-01-16 03:30:00,Business,Location_D,Location_A,23.65,Meeting,Female,Evening,1.8774839043939393,City Outskirts,City Outskirts,Yes,Shared
2023-01-16 04:00:00,2023-01-16 04:30:00,Business,Location_C,Location_D,7.77,Customer Visit,Male,Morning,2.1464270376244956,Downtown,City Outskirts,No,Solo
2023-01-16 05:00:00,2023-01-16 05:30:00,Business,Location_C,Location_C,1.77,Airport,Female,Afternoon,5.671491033877938,Suburbs,Suburbs,No,Shared
2023-01-16 06:00:00,2023-01-16 06:30:00,Business,Location_A,Location_C,18.35,Meal/Entertainment,Male,Night,1.4427199947546856,Downtown,Suburbs,Yes,Shared
2023-01-16 07:00:00,2023-01-16 07:30:00,Personal,Location_B,Location_C,3.58,Airport,Female,Night,2.7126891446322676,City Outskirts,City Outskirts,No,Solo
2023-01-16 08:00:00,2023-01-16 08:30:00,Personal,Location_B,Location_A,16.44,Airport,Female,Night,9.69135871230948,Downtown,Suburbs,Yes,Shared
2023-01-16 09:00:00,2023-01-16 09:30:00,Business,Location_A,Location_D,14.54,Meeting,Female,Night,7.996608800413249,Downtown,Downtown,No,Solo
2023-01-16 10:00:00,2023-01-16 10:30:00,Business,Location_B,Location_C,12.52,Airport,Female,Night,9.991085444107792,Downtown,Downtown,No,Solo
2023-01-16 11:00:00,2023-01-16 11:30:00,Business,Location_C,Location_D,23.48,Airport,Male,Evening,1.927614344360486,Suburbs,City Outskirts,No,Solo
2023-01-16 12:00:00,2023-01-16 12:30:00,Business,Location_A,Location_D,20.97,Errand/Supplies,Male,Night,2.442699398192717,Suburbs,Downtown,No,Shared
2023-01-16 13:00:00,2023-01-16 13:30:00,Business,Location_C,Location_D,20.59,Airport,Female,Night,2.795736768608988,Suburbs,City Outskirts,No,Shared
2023-01-16 14:00:00,2023-01-16 14:30:00,Personal,Location_A,Location_C,10.14,Meeting,Male,Morning,5.907243193420894,City Outskirts,Downtown,Yes,Shared
2023-01-16 15:00:00,2023-01-16 15:30:00,Personal,Location_C,Location_D,16.44,Meal/Entertainment,Female,Afternoon,5.986055297501368,Downtown,Suburbs,Yes,Solo
2023-01-16 16:00:00,2023-01-16 16:30:00,Business,Location_A,Location_A,11.97,Errand/Supplies,Male,Evening,8.321539835643435,Suburbs,Downtown,No,Solo
2023-01-16 17:00:00,2023-01-16 17:30:00,Personal,Location_A,Location_C,12.86,Meal/Entertainment,Female,Morning,8.465382588628586,Downtown,Downtown,Yes,Shared
2023-01-16 18:00:00,2023-01-16 18:30:00,Business,Location_B,Location_C,23.64,Errand/Supplies,Male,Night,2.9262161312813886,Suburbs,Downtown,No,Solo
2023-01-16 19:00:00,2023-01-16 19:30:00,Personal,Location_B,Location_C,19.94,Airport,Male,Night,5.088398689796043,City Outskirts,City Outskirts,Yes,Shared
2023-01-16 20:00:00,2023-01-16 20:30:00,Personal,Location_A,Location_D,19.98,Meal/Entertainment,Female,Evening,9.720005836560679,Downtown,City Outskirts,Yes,Solo
2023-01-16 21:00:00,2023-01-16 21:30:00,Business,Location_A,Location_A,14.73,Customer Visit,Female,Morning,7.435950568664294,Downtown,City Outskirts,No,Solo
2023-01-16 22:00:00,2023-01-16 22:30:00,Personal,Location_B,Location_A,10.18,Meeting,Male,Evening,2.2706315774191683,Suburbs,City Outskirts,Yes,Solo
2023-01-16 23:00:00,2023-01-16 23:30:00,Personal,Location_A,Location_C,15.86,Errand/Supplies,Male,Evening,2.7294396757548114,Suburbs,City Outskirts,No,Solo
2023-01-17 00:00:00,2023-01-17 00:30:00,Business,Location_A,Location_B,10.49,Meal/Entertainment,Female,Afternoon,9.541362712150736,Downtown,Suburbs,Yes,Solo
2023-01-17 01:00:00,2023-01-17 01:30:00,Business,Location_D,Location_D,15.02,Airport,Female,Morning,9.830993564406912,Downtown,Downtown,No,Shared
2023-01-17 02:00:00,2023-01-17 02:30:00,Business,Location_B,Location_B,4.63,Customer Visit,Female,Evening,6.079114732723559,Downtown,Suburbs,No,Solo
2023-01-17 03:00:00,2023-01-17 03:30:00,Business,Location_D,Location_D,24.95,Airport,Female,Afternoon,6.648060276020124,City Outskirts,Downtown,Yes,Shared
2023-01-17 04:00:00,2023-01-17 04:30:00,Personal,Location_A,Location_B,22.75,Meal/Entertainment,Female,Afternoon,3.68174132824963,Downtown,Suburbs,No,Shared
2023-01-17 05:00:00,2023-01-17 05:30:00,Personal,Location_B,Location_A,15.84,Customer Visit,Female,Evening,6.356964814663858,Suburbs,Suburbs,No,Solo
2023-01-17 06:00:00,2023-01-17 06:30:00,Business,Location_B,Location_D,1.04,Meal/Entertainment,Female,Afternoon,1.379507224754302,Suburbs,City Outskirts,No,Solo
2023-01-17 07:00:00,2023-01-17 07:30:00,Personal,Location_C,Location_B,22.26,Customer Visit,Male,Evening,4.321350600842402,Suburbs,Suburbs,No,Solo
2023-01-17 08:00:00,2023-01-17 08:30:00,Business,Location_C,Location_A,4.44,Customer Visit,Female,Evening,6.321101604907188,Suburbs,City Outskirts,No,Shared
2023-01-17 09:00:00,2023-01-17 09:30:00,Business,Location_C,Location_D,14.14,Errand/Supplies,Male,Evening,6.800291386297097,Downtown,Suburbs,No,Solo
2023-01-17 10:00:00,2023-01-17 10:30:00,Business,Location_B,Location_A,8.27,Errand/Supplies,Male,Morning,9.15112722681972,City Outskirts,Downtown,Yes,Solo
2023-01-17 11:00:00,2023-01-17 11:30:00,Personal,Location_D,Location_A,13.72,Meeting,Male,Evening,5.8722220135945555,City Outskirts,Downtown,No,Shared
2023-01-17 12:00:00,2023-01-17 12:30:00,Business,Location_B,Location_A,24.27,Airport,Female,Morning,8.972844360653294,Downtown,City Outskirts,Yes,Shared
2023-01-17 13:00:00,2023-01-17 13:30:00,Business,Location_A,Location_C,5.85,Meal/Entertainment,Female,Night,8.940980550928982,City Outskirts,Downtown,Yes,Shared
2023-01-17 14:00:00,2023-01-17 14:30:00,Personal,Location_B,Location_C,23.77,Customer Visit,Female,Night,3.2050560082102937,City Outskirts,City Outskirts,Yes,Shared
2023-01-17 15:00:00,2023-01-17 15:30:00,Personal,Location_A,Location_A,11.07,Meal/Entertainment,Female,Morning,6.167335219609004,City Outskirts,Suburbs,Yes,Shared
2023-01-17 16:00:00,2023-01-17 16:30:00,Personal,Location_A,Location_B,13.47,Airport,Male,Morning,1.4861416330954391,Suburbs,Downtown,No,Shared
2023-01-17 17:00:00,2023-01-17 17:30:00,Personal,Location_B,Location_D,17.81,Customer Visit,Male,Evening,2.519066960453908,City Outskirts,Downtown,Yes,Shared
2023-01-17 18:00:00,2023-01-17 18:30:00,Personal,Location_D,Location_C,13.01,Customer Visit,Female,Night,6.081051853371532,Downtown,City Outskirts,Yes,Shared
2023-01-17 19:00:00,2023-01-17 19:30:00,Business,Location_D,Location_C,24.56,Customer Visit,Female,Morning,6.250738559107887,Suburbs,Suburbs,No,Solo
2023-01-17 20:00:00,2023-01-17 20:30:00,Business,Location_C,Location_B,17.74,Meal/Entertainment,Male,Evening,5.444734854145965,Downtown,Suburbs,Yes,Shared
2023-01-17 21:00:00,2023-01-17 21:30:00,Personal,Location_A,Location_B,8.96,Meeting,Male,Evening,1.771749407351136,City Outskirts,Suburbs,Yes,Shared
2023-01-17 22:00:00,2023-01-17 22:30:00,Business,Location_D,Location_B,4.47,Meeting,Female,Afternoon,8.575996487580138,City Outskirts,City Outskirts,No,Solo
2023-01-17 23:00:00,2023-01-17 23:30:00,Business,Location_A,Location_B,11.81,Customer Visit,Female,Evening,2.556172775258477,Downtown,City Outskirts,No,Solo
2023-01-18 00:00:00,2023-01-18 00:30:00,Business,Location_B,Location_B,9.86,Meeting,Male,Evening,2.7141327221906915,City Outskirts,City Outskirts,Yes,Shared
2023-01-18 01:00:00,2023-01-18 01:30:00,Business,Location_A,Location_D,4.21,Airport,Male,Evening,9.378271679680575,Suburbs,City Outskirts,No,Shared
2023-01-18 02:00:00,2023-01-18 02:30:00,Personal,Location_A,Location_D,9.17,Airport,Female,Morning,4.3702402501255975,Downtown,City Outskirts,No,Shared
2023-01-18 03:00:00,2023-01-18 03:30:00,Business,Location_D,Location_D,8.28,Meeting,Male,Afternoon,6.883655099177573,Downtown,Downtown,No,Shared
2023-01-18 04:00:00,2023-01-18 04:30:00,Business,Location_A,Location_C,14.63,Meeting,Male,Afternoon,3.9799903893909625,Suburbs,Downtown,No,Solo
2023-01-18 05:00:00,2023-01-18 05:30:00,Personal,Location_A,Location_D,23.8,Meal/Entertainment,Male,Evening,9.491634408379028,Suburbs,Suburbs,No,Solo
2023-01-18 06:00:00,2023-01-18 06:30:00,Personal,Location_B,Location_A,1.42,Customer Visit,Female,Morning,2.371280564900506,City Outskirts,Suburbs,No,Shared
2023-01-18 07:00:00,2023-01-18 07:30:00,Personal,Location_B,Location_A,5.7,Errand/Supplies,Male,Night,3.5837090734044468,Suburbs,Downtown,Yes,Solo
2023-01-18 08:00:00,2023-01-18 08:30:00,Personal,Location_B,Location_C,5.27,Meal/Entertainment,Male,Afternoon,8.470424596935127,City Outskirts,Downtown,No,Shared
2023-01-18 09:00:00,2023-01-18 09:30:00,Business,Location_B,Location_A,11.05,Meal/Entertainment,Male,Evening,7.110792723118817,Downtown,Downtown,Yes,Solo
2023-01-18 10:00:00,2023-01-18 10:30:00,Business,Location_D,Location_B,6.13,Airport,Male,Evening,3.7593273469719772,Downtown,City Outskirts,Yes,Solo
2023-01-18 11:00:00,2023-01-18 11:30:00,Personal,Location_C,Location_C,1.2,Meal/Entertainment,Male,Night,4.615664515014812,Downtown,City Outskirts,No,Shared
2023-01-18 12:00:00,2023-01-18 12:30:00,Business,Location_A,Location_A,15.06,Airport,Male,Morning,4.778731145453431,Suburbs,Downtown,No,Solo
2023-01-18 13:00:00,2023-01-18 13:30:00,Business,Location_B,Location_A,23.16,Errand/Supplies,Male,Evening,7.761167111680836,Suburbs,Suburbs,No,Shared
2023-01-18 14:00:00,2023-01-18 14:30:00,Business,Location_C,Location_D,11.14,Meal/Entertainment,Male,Afternoon,5.515184740460737,Suburbs,Downtown,Yes,Solo
2023-01-18 15:00:00,2023-01-18 15:30:00,Personal,Location_D,Location_C,7.36,Airport,Male,Afternoon,1.9397002714992073,Suburbs,Downtown,No,Shared
2023-01-18 16:00:00,2023-01-18 16:30:00,Business,Location_D,Location_B,11.08,Errand/Supplies,Male,Afternoon,5.601205848167845,Suburbs,City Outskirts,No,Shared
2023-01-18 17:00:00,2023-01-18 17:30:00,Personal,Location_C,Location_D,23.5,Errand/Supplies,Female,Afternoon,2.3911257044280627,Suburbs,Downtown,Yes,Shared
2023-01-18 18:00:00,2023-01-18 18:30:00,Personal,Location_C,Location_D,5.96,Meal/Entertainment,Male,Evening,8.726277963840197,Downtown,Downtown,No,Solo
2023-01-18 19:00:00,2023-01-18 19:30:00,Business,Location_D,Location_B,15.7,Customer Visit,Male,Morning,3.5096426369124085,Downtown,Downtown,Yes,Shared
2023-01-18 20:00:00,2023-01-18 20:30:00,Business,Location_C,Location_C,5.94,Customer Visit,Female,Afternoon,2.0796162675414793,Suburbs,Downtown,No,Solo
2023-01-18 21:00:00,2023-01-18 21:30:00,Personal,Location_D,Location_A,11.49,Meal/Entertainment,Male,Night,7.010764948390805,Downtown,Suburbs,Yes,Shared
2023-01-18 22:00:00,2023-01-18 22:30:00,Business,Location_A,Location_B,3.42,Customer Visit,Male,Night,3.648533304328463,Downtown,City Outskirts,Yes,Shared
2023-01-18 23:00:00,2023-01-18 23:30:00,Personal,Location_C,Location_A,1.96,Airport,Male,Afternoon,8.121968613959032,Suburbs,Downtown,No,Solo
2023-01-19 00:00:00,2023-01-19 00:30:00,Business,Location_C,Location_C,19.98,Meal/Entertainment,Female,Afternoon,8.893746491575584,Suburbs,City Outskirts,Yes,Shared
2023-01-19 01:00:00,2023-01-19 01:30:00,Personal,Location_C,Location_A,17.58,Airport,Male,Evening,3.1927146416466616,Downtown,Suburbs,No,Solo
2023-01-19 02:00:00,2023-01-19 02:30:00,Business,Location_A,Location_D,23.27,Airport,Female,Afternoon,7.378065663360585,Suburbs,Suburbs,Yes,Solo
2023-01-19 03:00:00,2023-01-19 03:30:00,Personal,Location_D,Location_A,3.89,Customer Visit,Female,Evening,4.705318242755155,Downtown,Downtown,Yes,Shared
2023-01-19 04:00:00,2023-01-19 04:30:00,Business,Location_A,Location_B,6.21,Airport,Female,Evening,6.335107107560623,Downtown,City Outskirts,No,Shared
2023-01-19 05:00:00,2023-01-19 05:30:00,Personal,Location_B,Location_D,8.69,Customer Visit,Female,Afternoon,7.347602588213272,Suburbs,Downtown,Yes,Shared
2023-01-19 06:00:00,2023-01-19 06:30:00,Personal,Location_D,Location_B,3.49,Meal/Entertainment,Female,Afternoon,7.725330334619573,City Outskirts,City Outskirts,Yes,Shared
2023-01-19 07:00:00,2023-01-19 07:30:00,Personal,Location_B,Location_C,2.52,Meal/Entertainment,Male,Night,8.708515285725145,Suburbs,Suburbs,No,Shared
2023-01-19 08:00:00,2023-01-19 08:30:00,Business,Location_D,Location_B,17.69,Meeting,Male,Evening,6.709746615128155,Downtown,City Outskirts,No,Solo
2023-01-19 09:00:00,2023-01-19 09:30:00,Business,Location_D,Location_C,15.6,Airport,Male,Afternoon,2.141610991008848,Downtown,Suburbs,No,Solo
2023-01-19 10:00:00,2023-01-19 10:30:00,Personal,Location_A,Location_A,20.08,Errand/Supplies,Male,Evening,6.763173870933368,Downtown,City Outskirts,No,Shared
2023-01-19 11:00:00,2023-01-19 11:30:00,Personal,Location_B,Location_A,13.2,Airport,Male,Afternoon,2.571368109417313,Suburbs,City Outskirts,No,Shared
2023-01-19 12:00:00,2023-01-19 12:30:00,Business,Location_B,Location_A,9.6,Meeting,Female,Afternoon,1.9697399882580926,Downtown,Suburbs,Yes,Shared
2023-01-19 13:00:00,2023-01-19 13:30:00,Business,Location_A,Location_B,20.81,Meal/Entertainment,Female,Morning,3.658670272348308,Downtown,Downtown,No,Shared
2023-01-19 14:00:00,2023-01-19 14:30:00,Personal,Location_A,Location_D,10.28,Meeting,Male,Morning,1.0477453744888319,City Outskirts,City Outskirts,Yes,Shared
2023-01-19 15:00:00,2023-01-19 15:30:00,Personal,Location_C,Location_A,21.67,Meeting,Male,Evening,1.2911213373672816,City Outskirts,Downtown,No,Shared
2023-01-19 16:00:00,2023-01-19 16:30:00,Business,Location_B,Location_B,11.77,Meal/Entertainment,Female,Afternoon,7.076716130619087,Downtown,Suburbs,Yes,Solo
2023-01-19 17:00:00,2023-01-19 17:30:00,Personal,Location_A,Location_B,4.03,Customer Visit,Male,Morning,2.0104421943763686,Suburbs,City Outskirts,No,Shared
2023-01-19 18:00:00,2023-01-19 18:30:00,Personal,Location_A,Location_D,17.93,Errand/Supplies,Male,Night,8.284065875552205,Suburbs,Suburbs,Yes,Solo
2023-01-19 19:00:00,2023-01-19 19:30:00,Business,Location_B,Location_D,4.61,Airport,Female,Night,3.8820738947392064,Suburbs,Downtown,No,Shared
2023-01-19 20:00:00,2023-01-19 20:30:00,Personal,Location_D,Location_B,10.79,Airport,Male,Evening,4.460157257610849,Downtown,Suburbs,Yes,Solo
2023-01-19 21:00:00,2023-01-19 21:30:00,Business,Location_B,Location_D,11.28,Meal/Entertainment,Female,Afternoon,3.2619010409769595,City Outskirts,City Outskirts,Yes,Shared
2023-01-19 22:00:00,2023-01-19 22:30:00,Personal,Location_D,Location_A,14.1,Meal/Entertainment,Female,Evening,1.469539370608031,Downtown,Suburbs,Yes,Shared
2023-01-19 23:00:00,2023-01-19 23:30:00,Personal,Location_C,Location_C,18.25,Customer Visit,Female,Night,2.814027806937127,City Outskirts,City Outskirts,No,Shared
2023-01-20 00:00:00,2023-01-20 00:30:00,Business,Location_B,Location_D,24.31,Customer Visit,Male,Afternoon,1.8702761203606701,Suburbs,Suburbs,Yes,Solo
2023-01-20 01:00:00,2023-01-20 01:30:00,Business,Location_B,Location_C,14.51,Customer Visit,Male,Evening,4.352287349225541,Downtown,Downtown,Yes,Solo
2023-01-20 02:00:00,2023-01-20 02:30:00,Business,Location_A,Location_B,19.71,Errand/Supplies,Male,Afternoon,3.9273728573127236,Downtown,Suburbs,Yes,Shared
2023-01-20 03:00:00,2023-01-20 03:30:00,Personal,Location_B,Location_B,2.34,Meal/Entertainment,Female,Afternoon,7.487706900933566,Downtown,Downtown,No,Shared
2023-01-20 04:00:00,2023-01-20 04:30:00,Business,Location_D,Location_C,8.75,Meeting,Male,Morning,7.492932884324491,City Outskirts,City Outskirts,Yes,Shared
2023-01-20 05:00:00,2023-01-20 05:30:00,Personal,Location_B,Location_C,2.36,Meeting,Male,Afternoon,8.708715903326183,Suburbs,Suburbs,No,Shared
2023-01-20 06:00:00,2023-01-20 06:30:00,Business,Location_C,Location_B,7.17,Airport,Female,Evening,5.362824324144229,City Outskirts,City Outskirts,No,Shared
2023-01-20 07:00:00,2023-01-20 07:30:00,Personal,Location_A,Location_B,1.24,Meal/Entertainment,Female,Evening,9.743885791260483,Downtown,Suburbs,Yes,Solo
2023-01-20 08:00:00,2023-01-20 08:30:00,Personal,Location_C,Location_B,9.56,Customer Visit,Male,Afternoon,1.2277293812676517,City Outskirts,Suburbs,Yes,Solo
2023-01-20 09:00:00,2023-01-20 09:30:00,Business,Location_B,Location_C,19.54,Errand/Supplies,Female,Evening,3.5388331272734836,City Outskirts,City Outskirts,Yes,Shared
2023-01-20 10:00:00,2023-01-20 10:30:00,Personal,Location_D,Location_B,15.18,Airport,Female,Morning,2.230981264162069,Downtown,City Outskirts,No,Shared
2023-01-20 11:00:00,2023-01-20 11:30:00,Business,Location_B,Location_D,23.69,Errand/Supplies,Female,Morning,1.0349479064719431,City Outskirts,Suburbs,No,Solo
2023-01-20 12:00:00,2023-01-20 12:30:00,Business,Location_C,Location_B,12.9,Customer Visit,Female,Morning,4.851253310015824,Downtown,Suburbs,Yes,Solo
2023-01-20 13:00:00,2023-01-20 13:30:00,Business,Location_B,Location_D,23.3,Meeting,Male,Afternoon,4.7895143248688345,Downtown,City Outskirts,No,Shared
2023-01-20 14:00:00,2023-01-20 14:30:00,Business,Location_B,Location_A,22.08,Customer Visit,Male,Evening,6.189012419211575,Downtown,Suburbs,No,Solo
2023-01-20 15:00:00,2023-01-20 15:30:00,Business,Location_B,Location_B,4.08,Customer Visit,Male,Morning,4.90512247242395,Suburbs,Downtown,Yes,Solo
2023-01-20 16:00:00,2023-01-20 16:30:00,Personal,Location_D,Location_B,23.04,Meeting,Female,Evening,4.931685653962947,City Outskirts,Suburbs,No,Solo
2023-01-20 17:00:00,2023-01-20 17:30:00,Personal,Location_C,Location_C,5.0,Customer Visit,Female,Evening,8.049381264745119,Downtown,Suburbs,Yes,Solo
2023-01-20 18:00:00,2023-01-20 18:30:00,Business,Location_D,Location_B,22.08,Airport,Male,Evening,6.869144534839128,Downtown,Downtown,No,Shared
2023-01-20 19:00:00,2023-01-20 19:30:00,Business,Location_C,Location_C,24.07,Customer Visit,Male,Evening,1.457836999139232,Suburbs,Suburbs,Yes,Shared
2023-01-20 20:00:00,2023-01-20 20:30:00,Business,Location_A,Location_B,6.95,Customer Visit,Female,Evening,2.6121027394559615,Downtown,Downtown,No,Shared
2023-01-20 21:00:00,2023-01-20 21:30:00,Personal,Location_B,Location_A,9.61,Meal/Entertainment,Male,Night,8.036987398996484,City Outskirts,Suburbs,Yes,Solo
2023-01-20 22:00:00,2023-01-20 22:30:00,Business,Location_B,Location_B,18.82,Customer Visit,Female,Evening,9.811966221374492,Downtown,City Outskirts,No,Solo
2023-01-20 23:00:00,2023-01-20 23:30:00,Business,Location_C,Location_C,13.0,Airport,Male,Night,6.979991257101556,Downtown,Suburbs,Yes,Shared
2023-01-21 00:00:00,2023-01-21 00:30:00,Personal,Location_D,Location_C,11.06,Meeting,Female,Morning,3.5671391659380935,Downtown,Suburbs,Yes,Shared
2023-01-21 01:00:00,2023-01-21 01:30:00,Personal,Location_C,Location_D,17.03,Customer Visit,Male,Evening,5.2489669604262525,City Outskirts,Suburbs,Yes,Shared
2023-01-21 02:00:00,2023-01-21 02:30:00,Business,Location_A,Location_D,21.49,Customer Visit,Female,Night,3.847471414945543,Suburbs,Downtown,Yes,Shared
2023-01-21 03:00:00,2023-01-21 03:30:00,Business,Location_A,Location_A,11.93,Meeting,Male,Afternoon,6.846064568673217,City Outskirts,Suburbs,No,Solo
2023-01-21 04:00:00,2023-01-21 04:30:00,Business,Location_C,Location_B,6.27,Meeting,Female,Evening,8.797662638610904,Downtown,City Outskirts,Yes,Shared
2023-01-21 05:00:00,2023-01-21 05:30:00,Business,Location_D,Location_D,15.95,Meal/Entertainment,Female,Evening,5.9781876963459375,Downtown,Downtown,No,Shared
2023-01-21 06:00:00,2023-01-21 06:30:00,Personal,Location_D,Location_A,20.75,Customer Visit,Male,Afternoon,9.269550779650716,Suburbs,City Outskirts,No,Solo
2023-01-21 07:00:00,2023-01-21 07:30:00,Business,Location_D,Location_D,18.33,Meeting,Female,Night,1.1764019760795836,City Outskirts,City Outskirts,Yes,Shared
